"recipient_name","number_of_jobs","pop_latitude","pop_longitude","pop_state_cd"
"OUTPATIENT MEDICAL CENTER, INC.",0,32.40910476,-91.18153536,"LA"
"OVERLAND CORPORATION",0,36.148104,-95.86334,"OK"
"OVIEDO, CITY OF",0,28.65366144,-81.20352467,"FL"
"OWENS COMMUNITY COLLEGE",0,41.588056,-83.537853,"OH"
"OWENS VALLEY INDIAN HOUSING AUTHORITY",0,36.59383918,-118.05773841,"CA"
"OWOSSO, CITY OF",0,42.99648471,-84.17191426,"MI"
"OWSLEY COUNTY BOARD OF EDUCATION",0,37.46869838,-83.77115831,"KY"
"OXFORD HOUSING AUTHORITY",0,34.37895154,-89.52691443,"MS"
"OXFORD, CITY OF",0,36.31423071,-78.58791306,"NC"
"OXNARD HARBOR DISTRICT",0,34.16591,-119.200495,"CA"
"OYSTER BAY, TOWN OF",0,40.873347,-73.532288,"NY"
"OZARK HEALTH",0,35.46822548,-92.47808983,"AR"
"OZARK MOUNTAIN REGIONAL PUBLIC WATER AUTHORITY OF THE STATE OF ARKANSAS",0,36.464197,-92.919471,"AR"
"OZARK TRAIL ASSOCIATION",0,37.94100283,-90.79428492,"MO"
"OZARK, CITY OF",0,31.46155555,-85.6408339,"AL"
"P & L GENERAL CONTRACTORS, INC.",0,47.083642,-122.603607,"WA"
"P & M CONTRACTORS, INC.",0,32.50001722,-93.72437882,"LA"
"P & S CONTRACTING INC",0,48.37791101,-115.32243031,"MT"
"P B S ENGINEERS, INC.",0,34.12676443,-117.82355798,"CA"
"P J SPILLANE CO, INC.",0,42.373993,-71.063214,"MA"
"P R I D E INC",0,37.84292881,-81.97716432,"WV"
"P.F. MCCARTHY, INC.",0,45.47388099,-98.492513,"SD"
"P.J. DICK INCORPORATED",0,38.93113114,-77.01036168,"DC"
"P&R WATER TAXI LLC",0,21.29268975,-157.86034377,"HI"
"PACE BUILDING CORPORATION",0,29.50592194,-98.58093539,"TX"
"PACIFIC ASIAN CONSORTIUM IN EMPLOYMENT",0,34.05212447,-118.26272461,"CA"
"PACIFIC GAS AND ELECTRIC COMPANY",0,38.679326,-121.969248,"CA"
"PACIFIC MOBILE STRUCTURES, INC.",0,47.302341,-121.84833,"WA"
"PACIFIC STUDIO, INC.",0,47.6659643,-122.38419938,"WA"
"PACIFIC UNION COLLEGE",0,38.57044048,-122.44305148,"CA"
"PACIFICA, CITY OF",0,37.63521708,-122.4907605,"CA"
"PACOS COUNTY COMMUNITY ACTION",0,30.88545549,-102.88143534,"TX"
"PACRUTA, INC.",0,42.359528,-87.877689,"IL"
"PADDEN, W L CONSTRUCTION CO",0,37.29607419,-76.75728555,"VA"
"PADUCAH RIVER PAINTING, INC.",0,37.02218643,-88.45800388,"KY"
"PAGE COUNTY BROADBAND AUTHORITY",0,38.660975,-78.4654,"VA"
"PAGE COUNTY SOIL & WATER CONSV DISTRICT",0,40.72822904,-95.02830979,"IA"
"PAGELAND TOWN HALL",0,34.77111627,-80.3944718,"SC"
"PAI OF KENTUCKY, INC.",0,38.25717894,-85.76172455,"KY"
"PAIMIUT, NATIVE VILLAGE OF",0,61.529873,-165.46387,"AK"
"PAINTED SKY RESOURCE CONSERVATION AND DEVELOPMENT COUNCIL",0,38.75264712,-108.03355595,"CO"
"PALA BAND OF MISSION INDIANS",0,33.370142,-117.077594,"CA"
"PALATINE, VILLAGE OF",0,42.11305399,-88.037584,"IL"
"PALESTINE, CITY OF (INC)",0,31.76364157,-95.63462699,"TX"
"PALLADIAN PARTNERS, INC.",0,38.994228,-77.02707317,"MD"
"PALM BEACH ATLANTIC UNIVERSITY, INC.",0,26.704832,-80.04961299,"FL"
"PALM BEACH GARDENS, CITY OF",0,26.83270519,-80.10430134,"FL"
"PALM COAST, CITY OF",0,29.523073,-81.255884,"FL"
"PALM DESERT, CITY OF",0,33.72893099,-116.382311,"CA"
"PALMER, CITY OF",0,61.599385,-149.117387,"AK"
"PALMERTON, BOROUGH OF",0,40.80290849,-75.60801495,"PA"
"PALMETTO HOUSING AUTHORITY",0,33.55908329,-84.58071688,"GA"
"PALMETTO PROCUREMENT COMPANY LLC",0,33.491005,-80.488211,"SC"
"PALMETTO, CITY OF",0,27.52124517,-82.57720096,"FL"
"PALOUSE-CLEARWATER ENVIRONMENTAL INSTITUTE",0,46.74470482,-116.99283458,"ID"
"PANAMA CITY BEACH, CITY OF",0,30.2295518,-85.88802436,"FL"
"PANAMA CITY HOUSING AUTHORITY",0,30.175022,-85.647592,"FL"
"PANCARE OF FLORIDA INC",0,30.37454016,-86.18217284,"FL"
"PANOLA, COUNTY OF",0,32.15490501,-94.34163768,"TX"
"PANTHER AIR BOAT CORPORATION, THE",0,29.6482,-81.689179,"FL"
"PAPILLION, CITY OF",0,41.15849217,-96.04260493,"NE"
"PAPIO-MISSOURI RIVER NATURAL RESOURCES DISTRICT",0,41.49843545,-96.16470439,"NE"
"PARABON NANOLABS, INC.",0,38.95151387,-77.33470035,"VA"
"PARACHUTE RANCH, INC.",0,40.342346,-103.509751,"CO"
"PARADISE, TOWN OF",0,39.7523205,-121.62536991,"CA"
"PARAGOULD, CITY OF",0,36.056215,-90.48909599,"AR"
"PARAMETRIX, INC.",0,32.420935,-104.213445,"NM"
"PARI INDEPENDENT LIVING CENTER INC",0,41.86338904,-71.36988794,"RI"
"PARIS INDEPENDENT SCHOOL DISTRICT",0,33.65559999,-95.53580399,"TX"
"PARISH HOUSING",0,31.779523,-93.720262,"LA"
"PARISH OF CALCASIEU",0,30.22760569,-93.13957459,"LA"
"PARISHVILLE, TOWN OF",0,44.572863,-74.759708,"NY"
"PARKER FIRE PROTECTION, INC",0,42.897001,-122.134928,"OR"
"PARKER UNIFIED SCHOOL DISTRICT 27",0,34.14285993,-114.28920134,"AZ"
"PARKER, CITY OF",0,38.287567,-94.965155,"KS"
"PARKER, CITY OF (INC)",0,39.50819054,-104.7609055,"CO"
"PARKERSBURG HOUSING AUTHORITY",0,39.23849835,-81.55683081,"WV"
"PARKIN HOUSING AUTHORITY",0,35.19725375,-90.52406242,"AR"
"PARKIN, CITY OF",0,35.27390968,-90.5544611,"AR"
"PARKINSON'S INSTITUTE",0,37.39771599,-122.03284,"CA"
"PARKS AND WILDLIFE, TEXAS DEPARTMENT OF",0,30.196884,-97.71390099,"TX"
"PARKVIEW MANOR",0,41.53634101,-96.13611881,"NE"
"PARMA PUBLIC HOUSING AGENCY",0,41.40805329,-81.76666214,"OH"
"PAROSCIENTIFIC, INC.",0,47.68389102,-122.26380395,"WA"
"PARRISH HOUSING AUTHORITY",0,33.700382,-87.277752,"AL"
"PARSONSBURG VOLUNTEER FIRE COMPANY",0,38.38880694,-75.4656467,"MD"
"PARTNERSHIP FOR CLEAN TRANSPORTATION, INC.",0,33.816541,-84.31111,"GA"
"PARTNERSHIP FOR THE UMPQUA RIVERS INC",0,43.23046297,-123.35439165,"OR"
"PASCAGOULA, CITY OF",0,30.366054,-88.554819,"MS"
"PASCALE INDUSTRIES, INC.",0,41.7416623,-71.10712229,"MA"
"PASCO COUNTY HOUSING AUTHORITY",0,28.369449,-82.189117,"FL"
"PATHFINDER MINES CORPORATION",0,42.844701,-106.375383,"WY"
"PATHFINDER SERVICES INC.",0,40.89659986,-85.50123176,"IN"
"PATHWAYS BEHAVIORAL SERVICES",0,42.95935577,-92.19922743,"IA"
"PATHWAYS FOR THE FUTURE INC",0,35.39808693,-83.15668411,"NC"
"PATOKA LAKE REGIONAL WATER & SEWER DISTRICT",0,38.41868621,-86.72934595,"IN"
"PATRICK F PEPIOT",0,43.396792,-123.297215,"OR"
"PATTERSON MEDICAL SUPPLY, INC.",0,43.28150239,-87.99456277,"WI"
"PAUL FINCH & ASSOCIATES, P.C.",0,36.84632199,-76.29245599,"VA"
"PAUL MINNEAPOLIS-ST METROPOLITAN AIRPORTS COMMISSION",0,44.825762,-93.448523,"MN"
"PAUL, WEISS, RIFKIND, WHARTON & GARRISON LLP",0,40.76069367,-73.97989888,"NY"
"PAUL'S ELECTRIC CO., INC.",0,31.06596482,-98.1747373,"TX"
"PAULDING, COUNTY OF",0,33.94504248,-84.81702899,"GA"
"PAULS VALLEY HOUSING AUTHORITY",0,34.7216843,-97.2179302,"OK"
"PAWHUSKA, CITY OF INC",0,36.66351026,-96.34053997,"OK"
"PAWNEE CITY HOUSING AUTHORITY",0,40.1136667,-96.15657546,"NE"
"PAWNEE NATION HOUSING AUTHORITY",0,36.33175966,-96.79524501,"OK"
"PAX SCIENTIFIC INC",0,38.07306144,-122.53161672,"CA"
"PAYETTE, CITY OF",0,44.08078067,-116.9230394,"ID"
"PC MALL GOV INC",0,38.80317176,-77.49778895,"VA"
"PC MALL GOV, INC.",0,38.80317176,-77.49778895,"VA"
"PDG, INC.",0,29.75168866,-95.3734584,"TX"
"PEACEPIPE CONSTRUCTION FABRICATION INC",0,43.633726,-112.043199,"ID"
"PEARL RIVER VALLEY OPPORTUNITY, INC.",0,31.24754898,-89.8325735,"MS"
"PEARL RIVER, COUNTY OF",0,30.84372579,-89.53555135,"MS"
"PEARLINGTON WATER AND SEWER DISTRICT",0,30.28209853,-89.59629719,"MS"
"PEARSON HOUSING AUTHORITY",0,31.311221,-82.855788,"GA"
"PEASE DEVELOPMENT AUTHORITY",0,43.07782058,-70.7572855,"NH"
"PECHANGA BAND OF LUISENO MISSION INDIANS",0,33.502606,-117.154345,"CA"
"PECO ENERGY COMPANY",0,39.95418891,-75.17786034,"PA"
"PEDRO BAY VILLAGE COUNCIL",0,59.785335,-154.122506,"AK"
"PEE DEE COMMUNITY ACTION PARTNERSHIP",0,34.14653,-79.770662,"SC"
"PEEKSKILL HOUSING AUTHORITY",0,41.29070076,-73.92406143,"NY"
"PEERLESS ENERGY SYSTEMS LLC",0,43.07106,-98.530351,"SD"
"PEGASUS SEWER AUTHORITY",0,40.3424268,-78.85528927,"PA"
"PEKIN HOUSING AUTHORITY",0,40.56780843,-89.62449455,"IL"
"PEKIN, CITY OF (INC)",0,40.56491261,-89.64573028,"IL"
"PELHAM, CITY OF",0,33.26367327,-86.81114263,"AL"
"PELL CITY, CITY OF",0,33.628747,-86.320906,"AL"
"PENDER COUNTY SCHOOL DISTRICT",0,34.5543499,-77.94315006,"NC"
"PENDER VOLUNTEER EMS AND RESCUE, INC",0,34.408999,-77.891997,"NC"
"PENINSULA COLLEGE INC",0,48.10234938,-123.41226071,"WA"
"PENINSULA OPEN SPACE TRUST",0,37.22502775,-122.35784971,"CA"
"PENNRAM DIVERSIFIED MANUFACTURING CORPORATION",0,41.23657957,-77.03345836,"PA"
"PENNS CONTRACTING INC",0,44.827937,-71.076691,"NH"
"PENNS GROVE SEWAGE AUTHORITY INC",0,39.72808377,-75.47515811,"NJ"
"PENNSYLVANIA ACADEMY OF THE FINE ARTS",0,39.95532005,-75.16307847,"PA"
"PENNY RUCKS ETHNOGRAPHIC SERVICES",0,40.40654926,-120.63607046,"CA"
"PENOBSCOT, COUNTY OF",0,44.801456,-68.773475,"ME"
"PEOPLE ACTING IN COMMUNITY ENDEAVORS, INC.",0,41.63095026,-70.92481347,"MA"
"PEPPER CONSTRUCTION COMPANY OF OHIO, LLC",0,39.76037665,-84.19569104,"OH"
"PEPPERDINE UNIVERSITY",0,34.034714,-118.70443,"CA"
"PERFECT IMAGE INC",0,47.71460752,-122.15796785,"WA"
"PERFORMANCE OIL STORE",0,35.99901448,-84.07220452,"TN"
"PERINI MANAGEMENT SERVICES INC",0,43.61648683,-116.18872299,"ID"
"PERINTON, TOWN OF",0,43.08193441,-77.43130942,"NY"
"PERKINS + WILL VIRGINIA, INC.",0,38.90561314,-77.04661912,"DC"
"PERMAPOST PRODUCTS COMPANY",0,45.50008544,-122.94092515,"OR"
"PEROT SYSTEMS GOVERNMENT SERVICES, INC.",0,38.86330468,-77.22944898,"VA"
"PERRY BARTSCH JR. CONSTRUCTION COMPANY",0,37.17161252,-86.08917703,"KY"
"PERRY COUNTY METROPOLITAN HOUSING AUTHORITY",0,39.75900929,-82.08564341,"OH"
"PERRY, CITY OF",0,41.83853221,-94.11098673,"IA"
"PERRYMAN BUILDING AND CONSTRUCTION SERVICES, INC.",0,40.10170615,-75.42336949,"PA"
"PERRYVILLE VILLAGE COUNCIL",0,55.934529,-159.218546,"AK"
"PERSAUD COMPANIES, INC.",0,26.71355131,-80.05981467,"FL"
"PERTH AMBOY, CITY OF (INC)",0,40.506299,-74.265653,"NJ"
"PERU, TOWN OF",0,43.219877,-72.91719599,"VT"
"PESHTIGO HOUSING AUTHORITY",0,45.05552835,-87.76539273,"WI"
"PETERSBURG INDIAN ASSOCIATION",0,57.035865,-132.559085,"AK"
"PETERSBURG REDEVELOPMENT & HOUSING AUTHORITY INC",0,37.23322057,-77.37527267,"VA"
"PETERSON AFFILIATES",0,42.34348391,-77.34719377,"NY"
"PETERSON, CITY OF",0,43.788491,-91.83465699,"MN"
"PHARR LITERACY PROJECT INC, THE",0,26.194624,-98.186249,"TX"
"PHELPS, COUNTY OF",0,37.94546633,-91.77465773,"MO"
"PHENIX CITY SCHOOL DISTRICT",0,32.471277,-85.004944,"AL"
"PHIL CAMPBELL HOUSING AUTHORITY",0,34.34621921,-87.70849069,"AL"
"PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE",0,40.00508376,-75.2180594,"PA"
"PHILADELPHIA PARENT CHILD CENTER",0,39.99033394,-75.14778843,"PA"
"PHILIP WILLIAMS & ASSOCIATES, LTD.",0,40.732103,-122.94146,"CA"
"PHILIPS LUMILEDS LIGHTING COMPANY LLC",0,37.381316,-121.936665,"CA"
"PHILLIPS COUNTY SEWER FACILITIES BOARD",0,34.54706398,-90.69501613,"AR"
"PHILLIPS, COUNTY OF",0,40.627637,-102.569095,"CO"
"PHILLIPS, OLORE, DUNLAVEY & YORK, P.A.",0,46.68454888,-68.0147388,"ME"
"PHIPPS COMMUNITY DEVELOPMENT CORPORATION",0,40.73940737,-73.98937019,"NY"
"PHOENIX CONTRACTING SERVICES, INC.",0,36.709996,-81.976751,"VA"
"PHYLONIX PHARMACEUTICALS, INC.",0,42.37168584,-71.10137736,"MA"
"PICAYUNE MNCPL SPRATE SCHL DST",0,30.52988665,-89.68653235,"MS"
"PICHARDO DEVELOPMENT CORP",0,40.66726,-74.554474,"NJ"
"PICKAWAY, COUNTY OF",0,39.61052236,-82.95250033,"OH"
"PICKENS CO ENV SERVICES",0,34.86915828,-82.70725809,"SC"
"PICKENS, CITY OF",0,34.8822133,-82.70656641,"SC"
"PICKENS, TOWN OF",0,32.903005,-89.974033,"MS"
"PIEDMONT COLLEGE",0,34.566402,-83.580252,"GA"
"PIEDMONT CONTRACTING & DESIGN, INC.",0,40.87501607,-79.94437827,"PA"
"PIEDMONT, CITY OF",0,37.15552599,-90.695149,"MO"
"PIERCE COLLEGE DISTRICT",0,47.17272549,-122.57146567,"WA"
"PIERCE TRANSIT",0,47.17117865,-122.48647075,"WA"
"PIERRE, CITY OF",0,44.407486,-100.289687,"SD"
"PIGEON FORGE, CITY OF",0,35.78960187,-83.56232944,"TN"
"PIKE COMPANY, INC.THE",0,43.161137,-77.585222,"NY"
"PIKE METROPOLITAN HOUSING AUTHORITY",0,39.06657885,-82.99124607,"OH"
"PIKE WATER INC",0,39.034984,-83.05136199,"OH"
"PIKE, COUNTY OF",0,31.78336299,-85.94733899,"AL"
"PIKEVILLE MEDICAL CENTER INC.",0,37.494748,-82.526803,"KY"
"PIKEVILLE, CITY OF",0,37.47791645,-82.51969902,"KY"
"PIMA PAVING INC.",0,32.16662013,-111.08837792,"AZ"
"PINAL ESPANIC COUNSEL",0,32.75289672,-111.5538399,"AZ"
"PINE BELT MULTI PURPOSE COMMUNITY ACTION AGENCY INC",0,32.23844443,-92.71749472,"LA"
"PINE BLUFF SAND AND GRAVEL COMPANY",0,29.865478,-93.925516,"TX"
"PINE BLUFF TRANSIT",0,34.21308992,-91.97926424,"AR"
"PINE CITY, CITY OF",0,45.82645585,-92.97044251,"MN"
"PINE-HARRISVILLE AUTHORITY",0,41.16809088,-80.07519988,"PA"
"PINELAND, CITY OF",0,31.24968,-93.977119,"TX"
"PINELLAS OPPORTUNITY COUNCIL, INC.",0,27.77218195,-82.68046325,"FL"
"PIONEER HOME INC",0,46.27103279,-96.06113031,"MN"
"PIQUA, CITY OF",0,40.14667335,-84.24097598,"OH"
"PIT RIVER HEALTH SERVICE INC",0,40.87619654,-121.67238465,"CA"
"PITTSBORO VOLUNTEER FIRE & RESCUE DEPARTMENT",0,35.71923163,-79.17807297,"NC"
"PITTSBURGH LAWN CARE",0,40.458342,-79.45507899,"PA"
"PITTSFIELD HOUSING AUTHORITY",0,42.45150067,-73.25675549,"MA"
"PITTSYLVANIA, COUNTY OF",0,36.82130799,-79.456785,"VA"
"PLACE FARMS, INC.",0,42.579241,-89.911516,"WI"
"PLACER INDEPENDENT RESOURCE SERVICES",0,38.93393745,-121.09718009,"CA"
"PLACERVILLE, CITY OF",0,38.73003417,-120.78999867,"CA"
"PLAINFIELD, VILLAGE OF",0,41.62138426,-88.21517614,"IL"
"PLANCHE CONSULTING, INC.",0,34.05758858,-118.44348763,"CA"
"PLANNING, MARYLAND DEPT OF",0,39.301898,-76.62226099,"MD"
"PLANTATION, CITY OF",0,26.12740699,-80.245124,"FL"
"PLAQUEMINE, CITY OF",0,30.28911767,-91.23595909,"LA"
"PLAQUEMINES PARISH GOVERNMENT",0,29.85717374,-89.98601809,"LA"
"PLAQUEMINES PARISH SCHOOL BOARD",0,29.88165294,-89.99481664,"LA"
"PLAQUEMINES PORT HARBOR & TERMINAL DISTRICT",0,29.85894614,-89.92193549,"LA"
"PLASMA TECHNOLOGY INCORPORATED",0,33.82958346,-118.32804166,"CA"
"PLATTSBURG, CITY OF",0,39.47693648,-94.55715035,"MO"
"PLATYPUS MARINE, INC.",0,48.12223367,-123.44424989,"WA"
"PLEASANT HILL PUBLIC SVC DISTRICT",0,38.985425,-81.13482,"WV"
"PLS GROUP, INC.",0,32.773167,-109.71626,"AZ"
"PLUMAS, COUNTY OF",0,40.13999967,-120.93921228,"CA"
"PLUROGEN THERAPEUTICS, INC",0,38.034494,-78.500324,"VA"
"PLUS & RANCH",0,40.860674,-115.737179,"NV"
"PLX PHARMA INC",0,29.703675,-95.402955,"TX"
"PNK CONSTRUCTORS, LLC",0,38.979795,-112.32227999,"UT"
"POCAHONTAS, CITY OF",0,42.73817658,-94.6788712,"IA"
"POCOMOKE, CITY OF",0,38.07123749,-75.55987724,"MD"
"POCONO SERVICES FOR FAMILIES & CHILDREN",0,41.01388582,-75.1869344,"PA"
"POINSETT, COUNTY OF",0,35.57948085,-90.7170508,"AR"
"POINTE COUPEE PARISH SCHOOL BOARD",0,30.69480492,-91.43596154,"LA"
"POINTE COUPEE PARISH SHERIFFS OFFICE",0,30.69333572,-91.43289985,"LA"
"POKAGON BAND OF POTAWATOMI",0,41.94656977,-86.19302227,"MI"
"POLICE, PR DEPARTMENT OF",0,18.418113,-66.074883,"PR"
"POLK COUNTY",0,30.710898,-94.928515,"TX"
"POLK COUNTY ADULT DEVELOPMENT CENTER, INC",0,45.460859,-92.407602,"WI"
"POLT DESIGN GROUP INC",0,39.573623,-76.339718,"MD"
"POMEROY FIRE DEPARTMENT",0,39.02693831,-82.03607989,"OH"
"PONCA TRIBE OF OKLAHOMA",0,36.60331099,-97.08267718,"OK"
"PONCHATOULA, CITY OF",0,30.43997729,-90.44225107,"LA"
"PONTIAC DRYWALL SYSTEMS INC.",0,42.527621,-83.056967,"MI"
"POPE, COUNTY OF",0,35.28007899,-93.108183,"AR"
"POPLAR BLUFF, CITY OF",0,36.75760999,-90.39160999,"MO"
"PORCUPINE SCHOOL",0,43.300638,-102.210719,"SD"
"PORT ARTHUR INDEPENDENT SCHOOL DISTRICT",0,29.91556058,-93.90487967,"TX"
"PORT CHESTER HOUSING AUTHORITY",0,41.010459,-73.670798,"NY"
"PORT FREEPORT",0,28.95154387,-95.34756692,"TX"
"PORT GAMBLE S'KLALLAM TRIBE",0,47.85196828,-122.56995967,"WA"
"PORT GIBSON, CITY OF",0,31.95629618,-90.98232793,"MS"
"PORT GRAHAM VILLAGE COUNCIL",0,59.655224,-151.483342,"AK"
"PORT IMPERIAL FERRY CORP",0,40.77734899,-74.01830799,"NJ"
"PORT ISABEL, CITY OF",0,26.07743657,-97.20870487,"TX"
"PORT LAVACA HOUSING AUTHORITY",0,28.61540156,-96.6328974,"TX"
"PORT OF ANACORTES",0,48.489164,-122.624999,"WA"
"PORT OF OLYMPIA",0,47.04061307,-122.89986925,"WA"
"PORT OF PALM BEACH DISTRICT",0,26.77159894,-80.05443745,"FL"
"PORT OF SEATTLE",0,47.61390123,-122.3532428,"WA"
"PORT OF TEXAS CITY SECURITY COUNCIL, INC.",0,29.408134,-94.908661,"TX"
"PORT OF VANCOUVER",0,45.64207939,-122.71011415,"WA"
"PORT ORANGE, CITY OF",0,29.13432685,-81.0301868,"FL"
"PORTAGE TOWNSHIP",0,47.08989299,-88.58947899,"MI"
"PORTAGE, COUNTY OF",0,41.15427279,-81.24499459,"OH"
"PORTER COUNTY REDEVELOPMENT COMMISSION",0,41.46681543,-87.06029173,"IN"
"PORTERVILLE, CITY OF",0,36.07595948,-119.04402617,"CA"
"PORTLAND HOLDINGS",0,43.295649,-88.881193,"WI"
"PORTSMOUTH HOUSING AUTHORITY",0,43.07434494,-70.75969326,"NH"
"POSEY TOWNSHIP CLAY COUNTY VOLUNTEER FIRE DEPT INC",0,39.488121,-87.188757,"IN"
"POST FALLS, CITY OF",0,47.71485479,-116.92075557,"ID"
"POTEAU, CITY OF",0,35.053192,-94.62304999,"OK"
"POTOMAC EDISON COMPANY, THE",0,39.4137471,-77.9162656,"WV"
"POTTAWATOMIE, COUNTY OF",0,39.39208674,-96.4200152,"KS"
"POTTER VALLEY RANCHERIA OF POMO INDIANS",0,39.11912176,-123.2016076,"CA"
"POTTER VILLAGE LANDSCAPING",0,41.98052,-71.898781,"CT"
"POWAY, CITY OF",0,32.95458299,-117.04199499,"CA"
"POWDER RIVER ENERGY CORPORATION",0,44.412885,-104.393477,"WY"
"POWDER SPRINGS, CITY OF",0,33.86152834,-84.68430276,"GA"
"POWELL VALLEY GAS UTILITY DISTRICT",0,36.487116,-83.255261,"TN"
"POWER ASSURE, INC.",0,37.36942997,-121.96853705,"CA"
"POWER PRO INC",0,45.840638,-119.279878,"OR"
"POWER SYSTEMS ENGINEERING",0,19.377286,-155.362031,"HI"
"POWEREX, INC",0,40.232314,-79.581853,"PA"
"POWERHOUSE DESIGN ARCHITECTS AND ENGINEERS, LTD",0,40.43271995,-80.00328133,"PA"
"POWERHOUSE INC.",0,64.81299947,-147.78171556,"AK"
"POWHATAN POINT, VILLAGE OF",0,39.86206604,-80.80365,"OH"
"PRAIRIE FIVE COMMUNITY ACTION COUNCIL, INCORPORATED",0,44.957325,-95.720895,"MN"
"PRAIRIE ISLAND TRIBAL COUNCIL",0,44.6297162,-92.66407446,"MN"
"PRATTVILLE, CITY OF",0,32.45967836,-86.4728559,"AL"
"PRECAST CONCEPTS, LLC",0,39.8692774,-104.8790814,"CO"
"PRECISION PHOTONICS CORPORATION",0,40.03233341,-105.22625968,"CO"
"PRECISION PLUMBING AND HEATING, INC.",0,45.77955622,-108.49785997,"MT"
"PRECISION RECRUITING, INC",0,39.71652749,-105.13158806,"CO"
"PRECON MARINE INCORPORATED",0,34.641591,-78.595842,"NC"
"PREMIER FENCE, LLC",0,43.59419,-72.35588599,"VT"
"PREMIER WEST CONTRACTORS, INC.",0,33.717531,-118.286188,"CA"
"PREMIER YACHTS, INC.",0,41.89209999,-87.60942587,"IL"
"PRESCO ENERGY, L.L.C.",0,40.499154,-118.073565,"NV"
"PRESCOTT, CITY OF",0,34.538959,-112.467361,"AZ"
"PRESQUE ISLE HOUSING AUTHORITY",0,46.69257391,-68.00475439,"ME"
"PRESTAMOS CDFI,LLC",0,33.43684097,-112.05814106,"AZ"
"PRESTON COUNTY ECONOMIC DEVELOPMENT AUTHORITY",0,39.470369,-79.67538532,"WV"
"PREVENTIVE TREE SPRAYING",0,39.60329835,-105.98758525,"CO"
"PRI/DJI, A CONSTRUCTION JV",0,35.494575,-92.01520699,"AR"
"PRICE CONTRACTING, INC.",0,47.250908,-115.805772,"ID"
"PRICHARD HOUSING AUTHORITY",0,30.73647955,-88.06825166,"AL"
"PRICHARD, CITY OF",0,30.73103096,-88.07964263,"AL"
"PRIDMORE BROTHERS CONSTRUCTION, INC.",0,38.45592607,-122.21141841,"CA"
"PRIEGER, JAMES E",0,38.915824,-77.04338,"DC"
"PRIEST RIVER, CITY OF",0,48.190578,-116.888137,"ID"
"PRIMARY CARE OF SOUTHWEST GEORGIA, INC.",0,31.37939192,-84.9385285,"GA"
"PRIMETRICA, INC.",0,38.90281192,-77.04408834,"DC"
"PRINCE GEORGE'S COMMUNITY COLLEGE",0,38.88981671,-76.82363753,"MD"
"PRINCETON HOUSING & REDEVELOPMENT AUTHORITY",0,45.57246277,-93.58476207,"MN"
"PRINCETON OPTRONICS, INC.",0,40.26015866,-74.70333296,"NJ"
"PRINCETON, CITY OF",0,37.35959919,-81.10694501,"WV"
"PROFESSIONAL MECHANICAL CONTRACTORS, INC.",0,37.628194,-97.25771499,"KS"
"PROGENRA, INC",0,40.06090487,-75.53919883,"PA"
"PROGRESS ENERGY SERVICE COMPANY, LLC",0,35.77525985,-78.63840945,"NC"
"PROGRESSIVE CENTER FOR INDEPENDENT LIVING INC",0,40.2077353,-74.68538887,"NJ"
"PROJECT NOW, INC",0,41.484176,-90.582712,"IL"
"PROJECT SOCIAL CARE HEAD START, INC.",0,40.62808672,-73.99578705,"NY"
"PROMEGA CORPORATION",0,43.00703887,-89.41960482,"WI"
"PROTEC FUEL MANAGEMENT LLC",0,26.35938302,-80.08400365,"FL"
"PROTECTION SHELTERS, L.L.C.",0,37.53691263,-97.55638276,"KS"
"PROTEUS INC.",0,41.63048301,-93.69792765,"IA"
"PROVIDENCE HEALTH FOUNDATION INC",0,38.94432463,-76.99172981,"DC"
"PRYOR CREEK, CITY OF",0,36.30788217,-95.31704766,"OK"
"PUBLIC ARCHAEOLOGY LABORATORY, INCORPORATED, THE",0,41.87386613,-71.39913389,"RI"
"PUBLIC HEALTH INSTITUTE OF METROPOLITAN CHICAGO",0,41.88869806,-87.80063811,"IL"
"PUBLIC HOUSING AUTHORITY",0,39.02832399,-96.85176215,"KS"
"PUBLIC REGULATION COMMISSION, NEW MEXICO STATE",0,35.69049899,-105.937939,"NM"
"PUBLIC SAFETY & CORRECTIONAL SERVICES, MD DEPT OF",0,39.40224141,-76.59714328,"MD"
"PUBLIC SAFETY, HAWAII DEPARTMENT OF",0,21.31010351,-157.8600707,"HI"
"PUBLIC SERVICE COMMISSION OF WISCONSIN",0,43.07418139,-89.46760882,"WI"
"PUBLIC SERVICE COMMISSION, ARKANSAS",0,34.743102,-92.264953,"AR"
"PUBLIC SERVICE COMMISSION, FLORIDA",0,30.438616,-84.27957,"FL"
"PUBLIC SERVICE COMMISSION, LOUISIANA",0,30.448351,-91.183405,"LA"
"PUBLIC SERVICE COMMISSION, MARYLAND",0,39.28982616,-76.61407751,"MD"
"PUBLIC SERVICE COMMISSION, NEW YORK STATE",0,42.6521,-73.757896,"NY"
"PUBLIC SERVICE COMMISSION, NORTH DAKOTA",0,46.816613,-100.782721,"ND"
"PUBLIC UTIL CNTRL, CNNCTCT DEPT",0,41.664264,-72.779762,"CT"
"PUBLIC UTILITIES COMMISSION, CALIFORNIA",0,37.7801483,-122.42038512,"CA"
"PUBLIC UTILITIES COMMISSION, IDAHO",0,43.61750314,-116.19595728,"ID"
