"","id","lnw","exper","ged","postexp","black","hispanic","hgc","hgc.9","uerate","ue.7","ue.centert1","ue.mean","ue.person.cen","ue1"
"9886","9886  ",1.796,0.956,"0  ",0,"0  ","1  ","11  ",2,8.3,1.3,0,5.974,2.326,8.3
"9886","9886  ",1.892,1.936,"0  ",0,"0  ","1  ","11  ",2,9.8,2.8,1.5,5.974,3.826,8.3
"9886","9886  ",2.261,2.756,"0  ",0,"0  ","1  ","11  ",2,6.795,-0.205,-1.505,5.974,0.821,8.3
"9886","9886  ",2.735,3.775,"0  ",0,"0  ","1  ","11  ",2,5.295,-1.705,-3.005,5.974,-0.679,8.3
"9886","9886  ",2.6,4.871,"0  ",0,"0  ","1  ","11  ",2,5.195,-1.805,-3.105,5.974,-0.779,8.3
"9886","9886  ",2.665,6.121,"0  ",0,"0  ","1  ","11  ",2,4.495,-2.505,-3.805,5.974,-1.479,8.3
"9886","9886  ",2.401,7.314,"0  ",0,"0  ","1  ","11  ",2,4.195,-2.805,-4.105,5.974,-1.779,8.3
"9886","9886  ",2.956,8.544,"0  ",0,"0  ","1  ","11  ",2,3.495,-3.505,-4.805,5.974,-2.479,8.3
"9886","9886  ",2.851,9.371,"0  ",0,"0  ","1  ","11  ",2,6.195,-0.805,-2.105,5.974,0.221,8.3
"9888","9888  ",1.532,0.188,"0  ",0,"0  ","1  ","9  ",0,8.3,1.3,0,5.821,2.479,8.3
"9888","9888  ",1.491,0.643,"0  ",0,"0  ","1  ","9  ",0,9.8,2.8,1.5,5.821,3.979,8.3
"9888","9888  ",1.693,1.343,"0  ",0,"0  ","1  ","9  ",0,6.795,-0.205,-1.505,5.821,0.974,8.3
"9888","9888  ",1.845,2.843,"0  ",0,"0  ","1  ","9  ",0,4.495,-2.505,-3.805,5.821,-1.326,8.3
"9888","9888  ",2.113,3.783,"0  ",0,"0  ","1  ","9  ",0,4.195,-2.805,-4.105,5.821,-1.626,8.3
"9888","9888  ",1.777,4.403,"0  ",0,"0  ","1  ","9  ",0,3.295,-3.705,NA,5.821,-2.526,8.3
"9888","9888  ",2.022,5.499,"0  ",0,"0  ","1  ","9  ",0,3.495,-3.505,-4.805,5.821,-2.326,8.3
"9888","9888  ",2.04,6.422,"0  ",0,"0  ","1  ","9  ",0,6.195,-0.805,-2.105,5.821,0.374,8.3
"9909","9909  ",1.856,0.066,"0  ",0,"0  ","0  ","11  ",2,5.095,-1.905,0,4.745,0.35,5.095
"9909","9909  ",1.89,0.559,"0  ",0,"0  ","0  ","11  ",2,4.395,-2.605,-0.7,4.745,-0.35,5.095
"9912","9912  ",1.788,0.69,"0  ",0,"0  ","1  ","9  ",0,4.395,NA,NA,4.286,0.109,4.395
"9912","9912  ",2.265,1.69,"0  ",0,"0  ","1  ","9  ",0,6.195,-0.805,1.8,4.286,1.909,4.395
"9912","9912  ",2.178,2.863,"0  ",0,"0  ","1  ","9  ",0,7.4,0.4,3.005,4.286,3.114,4.395
"9912","9912  ",2.222,3.652,"0  ",0,"0  ","1  ","9  ",0,4.695,-2.305,0.3,4.286,0.409,4.395
"9912","9912  ",2.512,4.709,"0  ",0,"0  ","1  ","9  ",0,4.195,-2.805,-0.2,4.286,-0.091,4.395
"9912","9912  ",2.505,5.959,"0  ",0,"0  ","1  ","9  ",0,4.195,NA,NA,4.286,-0.091,4.395
"9912","9912  ",2.497,6.902,"0  ",0,"0  ","1  ","9  ",0,3.295,-3.705,-1.1,4.286,-0.991,4.395
"9912","9912  ",2.741,8.132,"0  ",0,"0  ","1  ","9  ",0,2.895,-4.105,-1.5,4.286,-1.391,4.395
"9912","9912  ",2.328,9.132,"0  ",0,"0  ","1  ","9  ",0,2.495,-4.505,-1.9,4.286,-1.791,4.395
"9912","9912  ",2.433,10.171,"0  ",0,"0  ","1  ","9  ",0,2.595,-4.405,-1.8,4.286,-1.691,4.395
"9912","9912  ",2.601,11.113,"0  ",0,"0  ","1  ","9  ",0,4.795,NA,0.4,4.286,0.509,4.395
"9914","9914  ",1.933,0.74,"0  ",0,"0  ","1  ","11  ",2,6.195,-0.805,0,4.275,1.919,6.195
"9914","9914  ",1.987,1.1,"0  ",0,"0  ","1  ","11  ",2,7.4,0.4,1.205,4.275,3.125,6.195
"9914","9914  ",1.951,1.16,"0  ",0,"0  ","1  ","11  ",2,4.695,-2.305,-1.5,4.275,0.419,6.195
"9914","9914  ",2.042,1.44,"0  ",0,"0  ","1  ","11  ",2,4.195,-2.805,-2,4.275,-0.08,6.195
"9914","9914  ",2.952,2.38,"0  ",0,"0  ","1  ","11  ",2,4.195,-2.805,-2,4.275,-0.08,6.195
"9914","9914  ",2.912,3.611,"0  ",0,"0  ","1  ","11  ",2,3.295,-3.705,-2.9,4.275,-0.98,6.195
"9914","9914  ",2.946,4.707,"0  ",0,"0  ","1  ","11  ",2,2.895,-4.105,-3.3,4.275,-1.38,6.195
"9914","9914  ",2.536,5.726,"0  ",0,"0  ","1  ","11  ",2,2.495,-4.505,-3.7,4.275,-1.781,6.195
"9914","9914  ",2.708,6.822,"0  ",0,"0  ","1  ","11  ",2,2.595,-4.405,-3.6,4.275,-1.681,6.195
"9914","9914  ",2.263,7.152,"0  ",0,"0  ","1  ","11  ",2,4.795,-2.205,-1.4,4.275,0.52,6.195
"9919","9919  ",1.169,0.66,"1  ",0.66,"0  ","1  ","7  ",-2,4.895,-2.105,0,6.062,-1.168,4.895
"9919","9919  ",1.972,1.508,"1  ",1.508,"0  ","1  ","7  ",-2,4.695,-2.305,-0.2,6.062,-1.367,4.895
"9919","9919  ",1.832,2.681,"1  ",2.681,"0  ","1  ","7  ",-2,3.895,-3.105,-1,6.062,-2.168,4.895
"9919","9919  ",1.89,4.065,"1  ",4.065,"0  ","1  ","7  ",-2,3.495,-3.505,-1.4,6.062,-2.568,4.895
"9919","9919  ",1.755,4.245,"1  ",4.245,"0  ","1  ","7  ",-2,4.595,-2.405,-0.3,6.062,-1.467,4.895
"9919","9919  ",2.129,5.745,"1  ",5.745,"0  ","1  ","7  ",-2,14.8,7.8,9.905,6.062,8.738,4.895
"9957","9957  ",1.71,0.827,"1  ",0.827,"0  ","1  ","7  ",-2,8.6,1.6,0,6.964,1.636,8.6
"9957","9957  ",1.484,1.577,"1  ",1.577,"0  ","1  ","7  ",-2,7.9,0.9,-0.7,6.964,0.936,8.6
"9957","9957  ",1.768,2.477,"1  ",2.477,"0  ","1  ","7  ",-2,6.495,-0.505,-2.105,6.964,-0.469,8.6
"9957","9957  ",1.972,3.631,"1  ",3.631,"0  ","1  ","7  ",-2,5.995,-1.005,NA,6.964,-0.969,8.6
"9957","9957  ",1.792,4.251,"1  ",4.251,"0  ","1  ","7  ",-2,5.895,-1.105,-2.705,6.964,-1.069,8.6
"9957","9957  ",1.995,5.155,"1  ",5.155,"0  ","1  ","7  ",-2,6.9,-0.1,-1.7,6.964,-0.064,8.6
"9962","9962  ",2.261,0.007,"0  ",0,"0  ","1  ","7  ",-2,7.9,0.9,0,5.925,1.975,7.9
"9962","9962  ",2.001,0.647,"0  ",0,"0  ","1  ","7  ",-2,6.495,-0.505,-1.405,5.925,0.57,7.9
"9962","9962  ",2.25,2.482,"0  ",0,"0  ","1  ","7  ",-2,6.195,NA,NA,5.925,0.27,7.9
"9962","9962  ",2.663,3.713,"0  ",0,"0  ","1  ","7  ",-2,4.395,-2.605,-3.505,5.925,-1.53,7.9
"9962","9962  ",2.599,4.636,"0  ",0,"0  ","1  ","7  ",-2,3.695,-3.305,-4.205,5.925,-2.23,7.9
"9962","9962  ",2.833,5.963,"0  ",0,"0  ","1  ","7  ",-2,5.895,-1.105,-2.005,5.925,-0.03,7.9
"9962","9962  ",2.822,6.636,"0  ",0,"0  ","1  ","7  ",-2,6.9,-0.1,-1,5.925,0.975,7.9
"9968","9968  ",1.621,1.02,"0  ",0,"0  ","1  ","6  ",-3,5.695,NA,0,6.474,-0.779,5.695
"9968","9968  ",1.591,1.94,"0  ",0,"0  ","1  ","6  ",-3,5.395,-1.605,-0.3,6.474,-1.079,5.695
"9968","9968  ",1.586,2.844,"0  ",0,"0  ","1  ","6  ",-3,6.9,-0.1,1.205,6.474,0.426,5.695
"9968","9968  ",1.532,3.709,"0  ",0,"0  ","1  ","6  ",-3,8.6,1.6,2.905,6.474,2.126,5.695
"9968","9968  ",1.491,4.863,"0  ",0,"0  ","1  ","6  ",-3,10.1,3.1,4.405,6.474,3.626,5.695
"9968","9968  ",1.458,5.786,"0  ",0,"0  ","1  ","6  ",-3,7.9,0.9,NA,6.474,1.426,5.695
"9968","9968  ",1.462,6.863,"0  ",0,"0  ","1  ","6  ",-3,6.495,-0.505,0.8,6.474,0.021,5.695
"9968","9968  ",1.488,7.683,"0  ",0,"0  ","1  ","6  ",-3,5.995,-1.005,0.3,6.474,-0.479,5.695
"9968","9968  ",1.501,8.523,"0  ",0,"0  ","1  ","6  ",-3,6.195,-0.805,0.5,6.474,-0.279,5.695
"9968","9968  ",1.557,9.85,"0  ",0,"0  ","1  ","6  ",-3,4.395,-2.605,-1.3,6.474,-2.079,5.695
"9968","9968  ",1.555,10.735,"0  ",0,"0  ","1  ","6  ",-3,3.695,NA,NA,6.474,-2.779,5.695
"9968","9968  ",1.345,12.1,"0  ",0,"0  ","1  ","6  ",-3,5.895,-1.105,0.2,6.474,-0.579,5.695
"9968","9968  ",1.518,12.535,"0  ",0,"0  ","1  ","6  ",-3,6.9,-0.1,1.205,6.474,0.426,5.695
"9969","9969  ",2.069,0.846,"1  ",0,"0  ","1  ","10  ",1,5.395,-1.605,0,6.539,-1.144,5.395
"9969","9969  ",2.1,1.827,"1  ",0.981,"0  ","1  ","10  ",1,6.9,-0.1,1.505,6.539,0.361,5.395
"9969","9969  ",2.626,2.711,"1  ",1.865,"0  ","1  ","10  ",1,8.6,NA,3.205,6.539,2.061,5.395
"9969","9969  ",3.501,3.624,"1  ",2.778,"0  ","1  ","10  ",1,10.1,3.1,4.705,6.539,3.561,5.395
"9969","9969  ",2.208,4.682,"1  ",3.836,"0  ","1  ","10  ",1,7.9,0.9,2.505,6.539,1.361,5.395
"9969","9969  ",2.224,5.721,"1  ",4.875,"0  ","1  ","10  ",1,6.495,-0.505,1.1,6.539,-0.044,5.395
"9969","9969  ",3.092,6.778,"1  ",5.932,"0  ","1  ","10  ",1,5.995,-1.005,0.6,6.539,-0.544,5.395
"9969","9969  ",3.208,7.874,"1  ",7.028,"0  ","1  ","10  ",1,6.195,-0.805,0.8,6.539,-0.344,5.395
"9969","9969  ",2.911,9.086,"1  ",8.24,"0  ","1  ","10  ",1,4.395,-2.605,-1,6.539,-2.144,5.395
"9969","9969  ",2.816,10.086,"1  ",9.24,"0  ","1  ","10  ",1,3.695,-3.305,-1.7,6.539,-2.844,5.395
"9969","9969  ",2.642,11.144,"1  ",10.3,"0  ","1  ","10  ",1,5.895,-1.105,0.5,6.539,-0.644,5.395
"9969","9969  ",2.821,11.99,"1  ",11.14,"0  ","1  ","10  ",1,6.9,-0.1,1.505,6.539,0.361,5.395
"9976","9976  ",1.591,0.9,"0  ",0,"0  ","1  ","9  ",0,5.395,-1.605,0,6.366,-0.971,5.395
"9976","9976  ",1.532,1.8,"0  ",0,"0  ","1  ","9  ",0,8.6,1.6,3.205,6.366,2.234,5.395
"9976","9976  ",1.987,1.852,"0  ",0,"0  ","1  ","9  ",0,10.1,3.1,4.705,6.366,3.734,5.395
"9976","9976  ",1.427,1.952,"0  ",0,"0  ","1  ","9  ",0,6.495,-0.505,1.1,6.366,0.128,5.395
"9976","9976  ",1.684,2.532,"0  ",0,"0  ","1  ","9  ",0,5.995,-1.005,0.6,6.366,-0.371,5.395
"9976","9976  ",1.749,3.878,"0  ",0,"0  ","1  ","9  ",0,6.195,-0.805,0.8,6.366,-0.171,5.395
"9976","9976  ",1.727,4.936,"0  ",0,"0  ","1  ","9  ",0,4.395,-2.605,-1,6.366,-1.972,5.395
"9976","9976  ",1.922,5.796,"0  ",0,"0  ","1  ","9  ",0,3.695,-3.305,-1.7,6.366,-2.671,5.395
"9976","9976  ",1.981,6.969,"0  ",0,"0  ","1  ","9  ",0,5.895,-1.105,0.5,6.366,-0.472,5.395
"9976","9976  ",1.975,7.834,"0  ",0,"0  ","1  ","9  ",0,6.9,-0.1,1.505,6.366,0.534,5.395
"9983","9983  ",1.538,0.68,"1  ",0,"0  ","1  ","11  ",2,8.6,1.6,NA,7.053,1.547,8.6
"9983","9983  ",1.683,1.584,"1  ",0.904,"0  ","1  ","11  ",2,10.1,3.1,1.5,7.053,3.047,8.6
"9983","9983  ",1.728,2.579,"1  ",1.899,"0  ","1  ","11  ",2,7.9,0.9,-0.7,7.053,0.847,8.6
"9983","9983  ",1.691,3.609,"1  ",2.929,"0  ","1  ","11  ",2,6.495,-0.505,-2.105,7.053,-0.558,8.6
"9983","9983  ",2.157,4.782,"1  ",4.102,"0  ","1  ","11  ",2,5.995,-1.005,-2.605,7.053,-1.058,8.6
"9983","9983  ",2.14,5.897,"1  ",5.217,"0  ","1  ","11  ",2,6.195,NA,-2.405,7.053,-0.858,8.6
"9983","9983  ",2.095,7.186,"1  ",6.506,"0  ","1  ","11  ",2,4.395,-2.605,-4.205,7.053,-2.658,8.6
"9983","9983  ",2.079,8.455,"1  ",7.775,"0  ","1  ","11  ",2,5.895,-1.105,-2.705,7.053,-1.158,8.6
"9983","9983  ",2.04,9.34,"1  ",8.66,"0  ","1  ","11  ",2,7.9,0.9,-0.7,7.053,0.847,8.6
"9984","9984  ",1.618,0.006,"1  ",0,"0  ","1  ","8  ",-1,12,5,0,12,0,12
"9990","9990  ",1.789,0.196,"0  ",0,"0  ","1  ","10  ",1,5.995,-1.005,0,5.995,0,5.995
"9990","9990  ",1.863,0.211,"0  ",0,"0  ","1  ","10  ",1,5.995,-1.005,0,5.995,0,5.995
"10019","10019  ",2.169,1.501,"0  ",0,"0  ","0  ","10  ",1,11.1,4.1,0,10.66,0.44,11.1
"10019","10019  ",2.338,2.462,"0  ",0,"0  ","0  ","10  ",1,15.2,8.2,4.1,10.66,4.541,11.1
"10019","10019  ",2.074,3.482,"0  ",0,"0  ","0  ","10  ",1,14.8,7.8,3.7,10.66,4.141,11.1
"10019","10019  ",2.192,4.52,"0  ",0,"0  ","0  ","10  ",1,11.6,4.6,0.5,10.66,0.941,11.1
"10019","10019  ",2.184,5.501,"0  ",0,"0  ","0  ","10  ",1,10.3,3.3,-0.8,10.66,-0.359,11.1
"10019","10019  ",2.377,6.558,"0  ",0,"0  ","0  ","10  ",1,10.6,3.6,-0.5,10.66,-0.06,11.1
"10019","10019  ",2.337,7.751,"0  ",0,"0  ","0  ","10  ",1,10,3,-1.1,10.66,-0.66,11.1
"10019","10019  ",2.401,8.166,"0  ",0,"0  ","0  ","10  ",1,8.2,1.2,-2.9,10.66,-2.46,11.1
"10019","10019  ",1.922,8.766,"0  ",0,"0  ","0  ","10  ",1,8.2,1.2,-2.9,10.66,-2.46,11.1
"10019","10019  ",1.872,9.816,"0  ",0,"0  ","0  ","10  ",1,6.595,-0.405,-4.505,10.66,-4.064,11.1
"10020","10020  ",1.586,0.27,"0  ",0,"0  ","0  ","11  ",2,11.1,4.1,0,9.318,1.782,11.1
"10020","10020  ",1.882,0.662,"0  ",0,"0  ","0  ","11  ",2,15.2,8.2,NA,9.318,5.882,11.1
"10020","10020  ",1.491,1.122,"0  ",0,"0  ","0  ","11  ",2,14.8,7.8,3.7,9.318,5.482,11.1
"10020","10020  ",1.632,1.65,"0  ",0,"0  ","0  ","11  ",2,11.6,4.6,0.5,9.318,2.282,11.1
"10020","10020  ",1.941,2.65,"0  ",0,"0  ","0  ","11  ",2,10.3,3.3,-0.8,9.318,0.982,11.1
"10020","10020  ",1.789,3.707,"0  ",0,"0  ","0  ","11  ",2,10.6,3.6,-0.5,9.318,1.282,11.1
"10020","10020  ",2.155,4.996,"0  ",0,"0  ","0  ","11  ",2,5.495,NA,-5.605,9.318,-3.823,11.1
"10020","10020  ",2.401,5.414,"0  ",0,"0  ","0  ","11  ",2,4.895,-2.105,-6.205,9.318,-4.423,11.1
"10020","10020  ",2.248,6.452,"0  ",0,"0  ","0  ","11  ",2,4.795,-2.205,-6.305,9.318,-4.523,11.1
"10020","10020  ",2.6,7.76,"0  ",0,"0  ","0  ","11  ",2,4.395,-2.605,-6.705,9.318,-4.923,11.1
"10025","10025  ",1.532,0.357,"0  ",0,"0  ","1  ","10  ",1,15.2,8.2,0,10.349,4.851,15.2
"10025","10025  ",1.491,1.437,"0  ",0,"0  ","1  ","10  ",1,14.8,7.8,-0.4,10.349,4.451,15.2
"10025","10025  ",1.162,2.242,"0  ",0,"0  ","1  ","10  ",1,11.6,4.6,-3.6,10.349,1.25,15.2
"10025","10025  ",2.063,3.072,"0  ",0,"0  ","1  ","10  ",1,10.3,3.3,-4.9,10.349,-0.049,15.2
"10025","10025  ",1.433,4.182,"0  ",0,"0  ","1  ","10  ",1,10.6,3.6,-4.6,10.349,0.25,15.2
"10025","10025  ",1.644,4.933,"0  ",0,"0  ","1  ","10  ",1,10,3,-5.2,10.349,-0.35,15.2
"10025","10025  ",1.602,6.086,"0  ",0,"0  ","1  ","10  ",1,8.2,1.2,-7,10.349,-2.149,15.2
"10025","10025  ",1.709,6.866,"0  ",0,"0  ","1  ","10  ",1,8.2,1.2,-7,10.349,-2.149,15.2
"10025","10025  ",1.705,8.039,"0  ",0,"0  ","1  ","10  ",1,6.595,-0.405,-8.605,10.349,-3.754,15.2
"10025","10025  ",1.709,8.739,"0  ",0,"0  ","1  ","10  ",1,8,1,-7.2,10.349,-2.349,15.2
"10027","10027  ",1.81,1.231,"0  ",0,"0  ","1  ","8  ",-1,8.9,1.9,0,11.142,-2.242,8.9
"10027","10027  ",1.669,2.731,"0  ",0,"0  ","1  ","8  ",-1,15.2,8.2,6.3,11.142,4.058,8.9
"10027","10027  ",2.248,3.396,"0  ",0,"0  ","1  ","8  ",-1,14.8,7.8,5.9,11.142,3.658,8.9
"10027","10027  ",2.415,4.53,"0  ",0,"0  ","1  ","8  ",-1,11.6,4.6,2.7,11.142,0.458,8.9
"10027","10027  ",2.081,5.377,"0  ",0,"0  ","1  ","8  ",-1,10.3,3.3,1.4,11.142,-0.842,8.9
"10027","10027  ",2.067,6.684,"0  ",0,"0  ","1  ","8  ",-1,10.6,3.6,NA,11.142,-0.542,8.9
"10027","10027  ",2.096,7.524,"0  ",0,"0  ","1  ","8  ",-1,6.595,-0.405,-2.305,11.142,-4.547,8.9
"10033","10033  ",1.632,0.636,"0  ",0,"0  ","0  ","6  ",-3,16.2,9.2,0,14.801,1.399,16.2
"10033","10033  ",1.714,1.713,"0  ",0,"0  ","0  ","6  ",-3,18.105,11.105,1.905,14.801,3.304,16.2
"10033","10033  ",1.154,2.713,"0  ",0,"0  ","0  ","6  ",-3,17.1,10.1,0.9,14.801,2.299,16.2
"10033","10033  ",2.081,3.783,"0  ",0,"0  ","0  ","6  ",-3,14.8,NA,NA,14.801,-0.001,16.2
"10033","10033  ",1.806,4.963,"0  ",0,"0  ","0  ","6  ",-3,13.5,6.5,-2.7,14.801,-1.301,16.2
"10033","10033  ",1.755,5.886,"0  ",0,"0  ","0  ","6  ",-3,12.3,5.3,-3.9,14.801,-2.501,16.2
"10033","10033  ",1.792,7.174,"0  ",0,"0  ","0  ","6  ",-3,11.6,4.6,-4.6,14.801,-3.201,16.2
"10053","10053  ",1.591,0.523,"0  ",0,"0  ","1  ","11  ",2,11.8,4.8,0,12.812,-1.013,11.8
"10053","10053  ",2.096,3.358,"0  ",0,"0  ","1  ","11  ",2,16.2,NA,NA,12.812,3.388,11.8
"10053","10053  ",2.694,4.551,"0  ",0,"0  ","1  ","11  ",2,14.5,7.5,2.7,12.812,1.688,11.8
"10053","10053  ",2.121,5.512,"0  ",0,"0  ","1  ","11  ",2,14,7,2.2,12.812,1.188,11.8
"10053","10053  ",2.235,6.608,"0  ",0,"0  ","1  ","11  ",2,11.4,4.4,-0.4,12.812,-1.413,11.8
"10053","10053  ",2.281,8.108,"0  ",0,"0  ","1  ","11  ",2,10,3,-1.8,12.812,-2.812,11.8
"10053","10053  ",2.14,9.301,"0  ",0,"0  ","1  ","11  ",2,9.8,NA,-2,12.812,-3.013,11.8
"10053","10053  ",2.312,10.185,"0  ",0,"0  ","1  ","11  ",2,14.8,7.8,3,12.812,1.987,11.8
"10075","10075  ",1.668,0.806,"0  ",0,"0  ","1  ","9  ",0,16.7,9.7,0,10.733,5.967,16.7
"10075","10075  ",1.632,1.748,"0  ",0,"0  ","1  ","9  ",0,9.7,2.7,-7,10.733,-1.033,16.7
"10075","10075  ",0.903,2.114,"0  ",0,"0  ","1  ","9  ",0,11.5,4.5,-5.2,10.733,0.767,16.7
"10075","10075  ",1.096,2.96,"0  ",0,"0  ","1  ","9  ",0,12.1,5.1,NA,10.733,1.367,16.7
"10075","10075  ",1.526,3.647,"0  ",0,"0  ","1  ","9  ",0,10.5,3.5,-6.2,10.733,-0.233,16.7
"10075","10075  ",1.589,4.079,"0  ",0,"0  ","1  ","9  ",0,9.8,2.8,-6.9,10.733,-0.933,16.7
"10075","10075  ",1.66,4.911,"0  ",0,"0  ","1  ","9  ",0,9.4,2.4,-7.3,10.733,-1.333,16.7
"10075","10075  ",1.504,5.541,"0  ",0,"0  ","1  ","9  ",0,9,2,-7.7,10.733,-1.733,16.7
"10075","10075  ",1.57,6.477,"0  ",0,"0  ","1  ","9  ",0,7.9,NA,-8.8,10.733,-2.833,16.7
"10076","10076  ",1.625,0.3,"0  ",0,"0  ","1  ","6  ",-3,11.5,4.5,0,10.029,1.471,11.5
"10076","10076  ",1.789,0.804,"0  ",0,"0  ","1  ","6  ",-3,12.1,5.1,0.6,10.029,2.071,11.5
"10076","10076  ",1.749,1.344,"0  ",0,"0  ","1  ","6  ",-3,10.5,3.5,-1,10.029,0.471,11.5
"10076","10076  ",1.236,2.02,"0  ",0,"0  ","1  ","6  ",-3,9.8,2.8,-1.7,10.029,-0.229,11.5
"10076","10076  ",1.498,2.1,"0  ",0,"0  ","1  ","6  ",-3,9.4,2.4,-2.1,10.029,-0.629,11.5
"10076","10076  ",1.504,2.818,"0  ",0,"0  ","1  ","6  ",-3,9,2,-2.5,10.029,-1.029,11.5
"10076","10076  ",1.57,3.754,"0  ",0,"0  ","1  ","6  ",-3,7.9,0.9,-3.6,10.029,-2.129,11.5
"10099","10099  ",1.576,1.173,"0  ",0,"0  ","0  ","9  ",0,15.5,8.5,0,10.911,4.589,15.5
"10099","10099  ",1.604,1.677,"0  ",0,"0  ","0  ","9  ",0,18.005,11.005,2.505,10.911,7.094,15.5
"10099","10099  ",1.739,2.577,"0  ",0,"0  ","0  ","9  ",0,11.4,4.4,-4.1,10.911,0.489,15.5
"10099","10099  ",1.55,3.615,"0  ",0,"0  ","0  ","9  ",0,11.8,4.8,-3.7,10.911,0.889,15.5
"10099","10099  ",1.502,4.807,"0  ",0,"0  ","0  ","9  ",0,11.8,4.8,-3.7,10.911,0.889,15.5
"10099","10099  ",1.462,6.134,"0  ",0,"0  ","0  ","9  ",0,9.9,2.9,-5.6,10.911,-1.011,15.5
"10099","10099  ",1.484,7.173,"0  ",0,"0  ","0  ","9  ",0,7.2,0.2,-8.3,10.911,-3.711,15.5
"10099","10099  ",1.437,7.788,"0  ",0,"0  ","0  ","9  ",0,6.095,-0.905,-9.405,10.911,-4.816,15.5
"10099","10099  ",1.386,8.004,"0  ",0,"0  ","0  ","9  ",0,6.495,-0.505,-9.005,10.911,-4.416,15.5
"10108","10108  ",1.677,1.702,"0  ",0,"0  ","0  ","8  ",-1,16.1,9.1,0,7.509,8.591,16.1
"10108","10108  ",1.47,2.49,"0  ",0,"0  ","0  ","8  ",-1,7.4,0.4,-8.7,7.509,-0.109,16.1
"10108","10108  ",1.657,2.818,"0  ",0,"0  ","0  ","8  ",-1,8,1,-8.1,7.509,0.491,16.1
"10108","10108  ",1.819,3.702,"0  ",0,"0  ","0  ","8  ",-1,5.795,-1.205,-10.305,7.509,-1.714,16.1
"10108","10108  ",1.789,4.76,"0  ",0,"0  ","0  ","8  ",-1,7.2,0.2,-8.9,7.509,-0.309,16.1
"10108","10108  ",1.932,6.068,"0  ",0,"0  ","0  ","8  ",-1,5.995,-1.005,-10.105,7.509,-1.514,16.1
"10108","10108  ",1.97,7.106,"0  ",0,"0  ","0  ","8  ",-1,7.5,0.5,-8.6,7.509,-0.009,16.1
"10108","10108  ",1.922,8.048,"0  ",0,"0  ","0  ","8  ",-1,4.995,-2.005,-11.105,7.509,-2.514,16.1
"10108","10108  ",2.303,9.375,"0  ",0,"0  ","0  ","8  ",-1,4.595,-2.405,-11.505,7.509,-2.914,16.1
"10122","10122  ",1.698,0.88,"0  ",0,"0  ","0  ","10  ",1,7.1,0.1,0,7.207,-0.108,7.1
"10122","10122  ",2.028,1.58,"0  ",0,"0  ","0  ","10  ",1,11.1,4.1,4,7.207,3.892,7.1
"10122","10122  ",1.491,2.618,"0  ",0,"0  ","0  ","10  ",1,12.9,5.9,5.8,7.207,5.693,7.1
"10122","10122  ",2.173,3.558,"0  ",0,"0  ","0  ","10  ",1,8.7,1.7,1.6,7.207,1.492,7.1
"10122","10122  ",1.819,4.578,"0  ",0,"0  ","0  ","10  ",1,6.9,-0.1,-0.2,7.207,-0.308,7.1
"10122","10122  ",2.052,5.635,"0  ",0,"0  ","0  ","10  ",1,6.695,-0.305,-0.405,7.207,-0.512,7.1
"10122","10122  ",2.155,6.885,"0  ",0,"0  ","0  ","10  ",1,5.995,-1.005,-1.105,7.207,-1.212,7.1
"10122","10122  ",2.295,7.943,"0  ",0,"0  ","0  ","10  ",1,4.695,-2.305,-2.405,7.207,-2.513,7.1
"10122","10122  ",2.066,8.847,"0  ",0,"0  ","0  ","10  ",1,3.795,-3.205,NA,7.207,-3.412,7.1
"10122","10122  ",2.14,10.155,"0  ",0,"0  ","0  ","10  ",1,4.195,-2.805,-2.905,7.207,-3.013,7.1
"10128","10128  ",1.563,0.62,"1  ",0.44,"1  ","0  ","9  ",0,12.9,5.9,0,6.741,6.159,12.9
"10128","10128  ",1.535,1.601,"1  ",1.421,"1  ","0  ","9  ",0,8.7,1.7,-4.2,6.741,1.959,12.9
"10128","10128  ",1.768,2.601,"1  ",2.421,"1  ","0  ","9  ",0,6.9,-0.1,-6,6.741,0.159,12.9
"10128","10128  ",1.789,3.678,"1  ",3.498,"1  ","0  ","9  ",0,6.695,NA,NA,6.741,-0.046,12.9
"10128","10128  ",1.994,4.985,"1  ",4.805,"1  ","0  ","9  ",0,5.995,-1.005,-6.905,6.741,-0.746,12.9
"10128","10128  ",1.752,6.139,"1  ",5.959,"1  ","0  ","9  ",0,4.695,-2.305,-8.205,6.741,-2.046,12.9
"10128","10128  ",1.997,6.979,"1  ",6.799,"1  ","0  ","9  ",0,3.795,-3.205,-9.105,6.741,-2.946,12.9
"10128","10128  ",2.079,7.96,"1  ",7.78,"1  ","0  ","9  ",0,4.195,-2.805,-8.705,6.741,-2.546,12.9
"10128","10128  ",1.975,9.056,"1  ",8.876,"1  ","0  ","9  ",0,6.795,NA,NA,6.741,0.054,12.9
"10141","10141  ",1.568,0.173,"0  ",0,"0  ","0  ","9  ",0,5.195,-1.805,0,7.38,-2.185,5.195
"10141","10141  ",1.907,0.993,"0  ",0,"0  ","0  ","9  ",0,7.1,0.1,1.905,7.38,-0.28,5.195
"10141","10141  ",1.868,1.974,"0  ",0,"0  ","0  ","9  ",0,8.1,1.1,2.905,7.38,0.72,5.195
"10141","10141  ",1.749,2.974,"0  ",0,"0  ","0  ","9  ",0,11.1,4.1,5.905,7.38,3.72,5.195
